#x,y,dens
0.0, 0.0, 0.000122203
0.5, 0.0, 0.000149983
1.0, 0.0, 0.000173999
1.5, 0.0, 0.000186405
2.0, 0.0, 0.000181011
2.5, 0.0, 0.000159329
3.0, 0.0, 0.000132733
3.5, 0.0, 0.000114094
4.0, 0.0, 0.000104047
4.5, 0.0, 0.000100194
5.0, 0.0, 9.90012e-05
0.0, 0.5, 0.000144302
0.5, 0.5, 0.000186057
1.0, 0.5, 0.000235403
1.5, 0.5, 0.000262942
2.0, 0.5, 0.000249252
2.5, 0.5, 0.000205185
3.0, 0.5, 0.000159466
3.5, 0.5, 0.000127314
4.0, 0.5, 0.00010952
4.5, 0.5, 0.000103318
5.0, 0.5, 9.9219e-05
0.0, 1.0, 0.00016112
0.5, 1.0, 0.000219506
1.0, 1.0, 0.000285344
1.5, 1.0, 0.00032165
2.0, 1.0, 0.000301854
2.5, 1.0, 0.000248252
3.0, 1.0, 0.000189224
3.5, 1.0, 0.000140438
4.0, 1.0, 0.000117713
4.5, 1.0, 0.000105202
5.0, 1.0, 0.000101402
0.0, 1.5, 0.000166247
0.5, 1.5, 0.000229667
1.0, 1.5, 0.000296646
1.5, 1.5, 0.000337852
2.0, 1.5, 0.000325956
2.5, 1.5, 0.000269307
3.0, 1.5, 0.000203857
3.5, 1.5, 0.000156624
4.0, 1.5, 0.000127156
4.5, 1.5, 0.000112802
5.0, 1.5, 0.000106027
0.0, 2.0, 0.000154714
0.5, 2.0, 0.000207984
1.0, 2.0, 0.000273246
1.5, 2.0, 0.000304631
2.0, 2.0, 0.000297149
2.5, 2.0, 0.000261182
3.0, 2.0, 0.000211669
3.5, 2.0, 0.000177524
4.0, 2.0, 0.000148834
4.5, 2.0, 0.000125451
5.0, 2.0, 0.000110234
0.0, 2.5, 0.000134635
0.5, 2.5, 0.000172251
1.0, 2.5, 0.000213166
1.5, 2.5, 0.000244726
2.0, 2.5, 0.000254335
2.5, 2.5, 0.00024684
3.0, 2.5, 0.000226062
3.5, 2.5, 0.000206241
4.0, 2.5, 0.000179553
4.5, 2.5, 0.000149281
5.0, 2.5, 0.000125296
0.0, 3.0, 0.000116732
0.5, 3.0, 0.000139484
1.0, 3.0, 0.000164513
1.5, 3.0, 0.00018596
2.0, 3.0, 0.000206882
2.5, 3.0, 0.000230328
3.0, 3.0, 0.000244506
3.5, 3.0, 0.000245835
4.0, 3.0, 0.000214302
4.5, 3.0, 0.000173387
5.0, 3.0, 0.000134101
0.0, 3.5, 0.000107122
0.5, 3.5, 0.000118434
1.0, 3.5, 0.000130872
1.5, 3.5, 0.000151839
2.0, 3.5, 0.000180802
2.5, 3.5, 0.000223413
3.0, 3.5, 0.000252752
3.5, 3.5, 0.00026373
4.0, 3.5, 0.000235756
4.5, 3.5, 0.000186619
5.0, 3.5, 0.000144758
0.0, 4.0, 0.000101463
0.5, 4.0, 0.000106672
1.0, 4.0, 0.000115671
1.5, 4.0, 0.000131304
2.0, 4.0, 0.000161873
2.5, 4.0, 0.000200224
3.0, 4.0, 0.000240603
3.5, 4.0, 0.000241282
4.0, 4.0, 0.000223687
4.5, 4.0, 0.000176648
5.0, 4.0, 0.00014179
0.0, 4.5, 0.000102264
0.5, 4.5, 0.000101388
1.0, 4.5, 0.00010573
1.5, 4.5, 0.00011957
2.0, 4.5, 0.000140615
2.5, 4.5, 0.000169188
3.0, 4.5, 0.000200175
3.5, 4.5, 0.000205412
4.0, 4.5, 0.000185142
4.5, 4.5, 0.000157993
5.0, 4.5, 0.000130924
0.0, 5.0, 0.000100115
0.5, 5.0, 0.000101417
1.0, 5.0, 0.000103232
1.5, 5.0, 0.000108116
2.0, 5.0, 0.000123461
2.5, 5.0, 0.000138716
3.0, 5.0, 0.000153879
3.5, 5.0, 0.000160115
4.0, 5.0, 0.000148143
4.5, 5.0, 0.00013108
5.0, 5.0, 0.000116121
